1527.048000 0.378108 -7.425812 0.048000 0.048000
1530.096000 0.336770 -5.445624 0.048000 0.048000
1530.096000 0.293460 -3.745624 0.048000 0.048000
1533.144000 0.249845 -2.165436 0.048000 0.048000
1530.096000 0.199691 -0.945624 0.048000 0.048000
1557.528000 0.181518 -0.323932 0.048000 0.048000
